group,ngram,n,nontoxic_document_count,toxic_document_count,nontoxic_document_rate,toxic_document_rate
unanimous,kasih atas,2,28,0,0.0012081984897518879,0.0
unanimous,kasus ini,2,27,0,0.0011650485436893205,0.0
unanimous,katolik indonesia,2,20,0,0.0008629989212513484,0.0
unanimous,katolik parahyangan,2,25,0,0.0010787486515641855,0.0
unanimous,katolik santo,2,22,0,0.0009492988133764832,0.0
unanimous,ke 10,2,20,0,0.0008629989212513484,0.0
unanimous,ke 19,2,21,0,0.0009061488673139158,0.0
unanimous,ke 3,2,22,0,0.0009492988133764832,0.0
unanimous,ke aceh,2,79,0,0.0034088457389428264,0.0
unanimous,ke babak,2,66,0,0.0028478964401294497,0.0
unanimous,ke cina,2,25,0,0.0010787486515641855,0.0
unanimous,ke depan,2,30,0,0.0012944983818770227,0.0
unanimous,ke jalan,2,20,0,0.0008629989212513484,0.0
unanimous,ke kantor,2,41,0,0.0017691477885652643,0.0
unanimous,ke laut,2,20,0,0.0008629989212513484,0.0
unanimous,ke lokasi,2,33,0,0.0014239482200647249,0.0
unanimous,ke orang,2,20,0,0.0008629989212513484,0.0
unanimous,keamanan dan,2,30,0,0.0012944983818770227,0.0
unanimous,keamanan pbb,2,30,0,0.0012944983818770227,0.0
unanimous,kec syiah,2,21,0,0.0009061488673139158,0.0
unanimous,kedatangan pengungsi,2,47,0,0.0020280474649406687,0.0
unanimous,kedua negara,2,34,0,0.0014670981661272923,0.0
unanimous,kedutaan besar,2,21,0,0.0009061488673139158,0.0
unanimous,kegiatan ini,2,22,0,0.0009492988133764832,0.0
unanimous,kejadian tersebut,2,43,0,0.001855447680690399,0.0
unanimous,kelinci selamat,2,34,0,0.0014670981661272923,0.0
unanimous,keliru video,2,32,0,0.0013807982740021575,0.0
unanimous,kelompok hamas,2,55,0,0.0023732470334412083,0.0
unanimous,kelompok militan,2,35,0,0.0015102481121898597,0.0
unanimous,kelompok perlawanan,2,20,0,0.0008629989212513484,0.0
unanimous,kemanusiaan yang,2,67,0,0.002891046386192017,0.0
unanimous,kemenkumham aceh,2,39,0,0.0016828478964401295,0.0
unanimous,kementerian agama,2,25,0,0.0010787486515641855,0.0
unanimous,kementerian kesehatan,2,73,0,0.003149946062567422,0.0
unanimous,kementerian luar,2,36,0,0.0015533980582524273,0.0
unanimous,kepada israel,2,42,0,0.0018122977346278317,0.0
unanimous,kepada masyarakat,2,31,0,0.00133764832793959,0.0
unanimous,kepada palestina,2,27,0,0.0011650485436893205,0.0
unanimous,kepada pemenang,2,154,0,0.006645091693635383,0.0
unanimous,kepada tentara,2,20,0,0.0008629989212513484,0.0
unanimous,kepada wartawan,2,31,0,0.00133764832793959,0.0
unanimous,kepala dinas,2,22,0,0.0009492988133764832,0.0
unanimous,kerbau selamat,2,38,0,0.001639697950377562,0.0
unanimous,keren banget,2,40,0,0.001725997842502697,0.0
unanimous,keren bgt,2,23,0,0.0009924487594390506,0.0
unanimous,kerja sama,2,94,0,0.004056094929881337,0.0
unanimous,kesehatan di,2,30,0,0.0012944983818770227,0.0
unanimous,kesehatan gaza,2,21,0,0.0009061488673139158,0.0
unanimous,kesehatan palestina,2,30,0,0.0012944983818770227,0.0
unanimous,ketik di,2,25,0,0.0010787486515641855,0.0
unanimous,ketua mk,2,20,0,0.0008629989212513484,0.0
unanimous,ketua mui,2,24,0,0.001035598705501618,0.0
unanimous,ketua umum,2,43,0,0.001855447680690399,0.0
unanimous,ketua yayasan,2,20,0,0.0008629989212513484,0.0
unanimous,kim jong,2,22,0,0.0009492988133764832,0.0
unanimous,kita bisa,2,26,0,0.001121898597626753,0.0
unanimous,kita juga,2,30,0,0.0012944983818770227,0.0
unanimous,kita lihat,2,30,0,0.0012944983818770227,0.0
unanimous,kita sambut,2,58,0,0.0025026968716289105,0.0
unanimous,kita sendiri,2,21,0,0.0009061488673139158,0.0
unanimous,kita untuk,2,22,0,0.0009492988133764832,0.0
unanimous,kode syair,2,20,0,0.0008629989212513484,0.0
unanimous,kombes pol,2,27,0,0.0011650485436893205,0.0
unanimous,kompas com,2,28,0,0.0012081984897518879,0.0
unanimous,konferensi pers,2,40,0,0.001725997842502697,0.0
unanimous,konflik antara,2,54,0,0.002330097087378641,0.0
unanimous,konflik ini,2,27,0,0.0011650485436893205,0.0
unanimous,konflik yang,2,28,0,0.0012081984897518879,0.0
unanimous,koordinasi dengan,2,20,0,0.0008629989212513484,0.0
unanimous,koordinator bidang,2,41,0,0.0017691477885652643,0.0
unanimous,korban di,2,20,0,0.0008629989212513484,0.0
unanimous,korban luka,2,23,0,0.0009924487594390506,0.0
unanimous,korban perang,2,22,0,0.0009492988133764832,0.0
unanimous,korban sipil,2,23,0,0.0009924487594390506,0.0
unanimous,korban yang,2,20,0,0.0008629989212513484,0.0
unanimous,korea idntimes,2,35,0,0.0015102481121898597,0.0
unanimous,korea selatan,2,70,0,0.0030204962243797194,0.0
unanimous,korea utara,2,43,0,0.001855447680690399,0.0
unanimous,kota banda,2,50,0,0.002157497303128371,0.0
unanimous,kota di,2,20,0,0.0008629989212513484,0.0
unanimous,kota kota,2,24,0,0.001035598705501618,0.0
unanimous,kristen dan,2,38,0,0.001639697950377562,0.0
unanimous,kristen katolik,2,20,0,0.0008629989212513484,0.0
unanimous,kristen maranatha,2,38,0,0.001639697950377562,0.0
unanimous,kuala banda,2,32,0,0.0013807982740021575,0.0
unanimous,kuala kota,2,24,0,0.001035598705501618,0.0
unanimous,kuala usk,2,46,0,0.0019848975188781013,0.0
unanimous,kualifikasi piala,2,32,0,0.0013807982740021575,0.0
unanimous,kuliah umum,2,32,0,0.0013807982740021575,0.0
unanimous,kurang lebih,2,26,0,0.001121898597626753,0.0
unanimous,la vida,2,26,0,0.001121898597626753,0.0
unanimous,lagi dan,2,21,0,0.0009061488673139158,0.0
unanimous,lagi gila,2,29,0,0.0012513484358144553,0.0
unanimous,lain karena,2,22,0,0.0009492988133764832,0.0
unanimous,lain yang,2,34,0,0.0014670981661272923,0.0
unanimous,lainnya dari,2,36,0,0.0015533980582524273,0.0
unanimous,lainnya idntimes,2,38,0,0.001639697950377562,0.0
unanimous,langkah langkah,2,24,0,0.001035598705501618,0.0
unanimous,langsung ke,2,22,0,0.0009492988133764832,0.0
unanimous,langsung oleh,2,22,0,0.0009492988133764832,0.0
unanimous,laporan tersebut,2,26,0,0.001121898597626753,0.0
unanimous,laut china,2,48,0,0.002071197411003236,0.0
unanimous,laut cina,2,34,0,0.0014670981661272923,0.0
unanimous,laut merah,2,21,0,0.0009061488673139158,0.0
unanimous,lebih lanjut,2,126,0,0.005436893203883495,0.0
unanimous,lebih layak,2,21,0,0.0009061488673139158,0.0
unanimous,lho download,2,38,0,0.001639697950377562,0.0
unanimous,li ning,2,25,0,0.0010787486515641855,0.0
unanimous,like comment,2,27,0,0.0011650485436893205,0.0
unanimous,link daftar,2,71,0,0.0030636461704422868,0.0
unanimous,link wa,2,23,0,0.0009924487594390506,0.0
unanimous,live streaming,2,48,0,0.002071197411003236,0.0
unanimous,lokasi penampungan,2,30,0,0.0012944983818770227,0.0
unanimous,loker terbaru,2,21,0,0.0009061488673139158,0.0
unanimous,lolos ke,2,43,0,0.001855447680690399,0.0
unanimous,love indonesia,2,38,0,0.001639697950377562,0.0
unanimous,lowongan kerja,2,52,0,0.002243797195253506,0.0
unanimous,lowongan lowongankerja,2,26,0,0.001121898597626753,0.0
unanimous,lupa follow,2,37,0,0.0015965480043149947,0.0
unanimous,ma ruf,2,24,0,0.001035598705501618,0.0
unanimous,made in,2,45,0,0.001941747572815534,0.0
unanimous,mahar tetap,2,37,0,0.0015965480043149947,0.0
unanimous,mahasiswa di,2,28,0,0.0012081984897518879,0.0
unanimous,mahasiswa yang,2,29,0,0.0012513484358144553,0.0
unanimous,mahfud di,2,20,0,0.0008629989212513484,0.0
unanimous,majelis ulama,2,48,0,0.002071197411003236,0.0
unanimous,malam ini,2,61,0,0.0026321467098166127,0.0
unanimous,malam minggu,2,26,0,0.001121898597626753,0.0
unanimous,manusia dan,2,25,0,0.0010787486515641855,0.0
unanimous,masih banyak,2,47,0,0.0020280474649406687,0.0
unanimous,masih belum,2,23,0,0.0009924487594390506,0.0
unanimous,masters 2023,2,40,0,0.001725997842502697,0.0
unanimous,masyaallah alhamdulillah,2,29,0,0.0012513484358144553,0.0
unanimous,masyarakat di,2,35,0,0.0015102481121898597,0.0
unanimous,masyarakat setempat,2,25,0,0.0010787486515641855,0.0
unanimous,masyarakat yang,2,40,0,0.001725997842502697,0.0
unanimous,mau order,2,30,0,0.0012944983818770227,0.0
unanimous,mau tau,2,26,0,0.001121898597626753,0.0
unanimous,mba taylor,2,26,0,0.001121898597626753,0.0
unanimous,mcdonald s,2,36,0,0.0015533980582524273,0.0
unanimous,md sebut,2,20,0,0.0008629989212513484,0.0
unanimous,medali asian,2,25,0,0.0010787486515641855,0.0
unanimous,medali emas,2,48,0,0.002071197411003236,0.0
unanimous,medali perak,2,27,0,0.0011650485436893205,0.0
unanimous,medali perunggu,2,24,0,0.001035598705501618,0.0
unanimous,melaju ke,2,47,0,0.0020280474649406687,0.0
unanimous,melakukan serangan,2,60,0,0.0025889967637540453,0.0
unanimous,member kampoengtoto,2,25,0,0.0010787486515641855,0.0
unanimous,member yang,2,28,0,0.0012081984897518879,0.0
unanimous,memberikan bantuan,2,47,0,0.0020280474649406687,0.0
unanimous,memberikan dukungan,2,26,0,0.001121898597626753,0.0
unanimous,meminta agar,2,31,0,0.00133764832793959,0.0
unanimous,meminta masyarakat,2,20,0,0.0008629989212513484,0.0
unanimous,meminta pemerintah,2,23,0,0.0009924487594390506,0.0
unanimous,men s,2,38,0,0.001639697950377562,0.0
unanimous,menambahkan bahwa,2,27,0,0.0011650485436893205,0.0
unanimous,menangkan rp,2,28,0,0.0012081984897518879,0.0
unanimous,menangtotal 2024menangtotal,2,24,0,0.001035598705501618,0.0
unanimous,menara4d bandartogelonline,2,22,0,0.0009492988133764832,0.0
unanimous,menarik dari,2,22,0,0.0009492988133764832,0.0
unanimous,menarik lainnya,2,55,0,0.0023732470334412083,0.0
unanimous,mencapai 1,2,21,0,0.0009061488673139158,0.0
unanimous,mencari pekerjaan,2,24,0,0.001035598705501618,0.0
unanimous,mencari solusi,2,20,0,0.0008629989212513484,0.0
unanimous,mendapatkan informasi,2,24,0,0.001035598705501618,0.0
unanimous,mendukung agresi,2,31,0,0.00133764832793959,0.0
unanimous,mendukung palestina,2,39,0,0.0016828478964401295,0.0
unanimous,mengalami luka,2,30,0,0.0012944983818770227,0.0
unanimous,mengambil langkah,2,25,0,0.0010787486515641855,0.0
unanimous,mengatakan pada,2,21,0,0.0009061488673139158,0.0
unanimous,mengatakan pihaknya,2,30,0,0.0012944983818770227,0.0
unanimous,menggelar aksi,2,22,0,0.0009492988133764832,0.0
unanimous,mengungkapkan bahwa,2,26,0,0.001121898597626753,0.0
unanimous,mengutuk keras,2,23,0,0.0009924487594390506,0.0
unanimous,meninggal dunia,2,53,0,0.0022869471413160735,0.0
unanimous,menjadi bagian,2,23,0,0.0009924487594390506,0.0
unanimous,menjadi juara,2,20,0,0.0008629989212513484,0.0
unanimous,menjadi korban,2,49,0,0.0021143473570658035,0.0
unanimous,menjadi lebih,2,21,0,0.0009061488673139158,0.0
unanimous,menjadi negara,2,25,0,0.0010787486515641855,0.0
unanimous,menjadi saksi,2,39,0,0.0016828478964401295,0.0
unanimous,menjadi salah,2,30,0,0.0012944983818770227,0.0
unanimous,menjadi tempat,2,20,0,0.0008629989212513484,0.0
unanimous,menteri benjamin,2,30,0,0.0012944983818770227,0.0
unanimous,menteri koordinator,2,39,0,0.0016828478964401295,0.0
unanimous,menteri luar,2,79,0,0.0034088457389428264,0.0
unanimous,menteri pertahanan,2,40,0,0.001725997842502697,0.0
unanimous,menteri pm,2,28,0,0.0012081984897518879,0.0
unanimous,menuju ke,2,28,0,0.0012081984897518879,0.0
unanimous,menurut dia,2,20,0,0.0008629989212513484,0.0
unanimous,menurut laporan,2,24,0,0.001035598705501618,0.0
unanimous,mer c,2,30,0,0.0012944983818770227,0.0
unanimous,mereka datang,2,20,0,0.0008629989212513484,0.0
unanimous,merupakan hasil,2,24,0,0.001035598705501618,0.0
unanimous,meuseuraya aceh,2,67,0,0.002891046386192017,0.0
unanimous,mia khalifa,2,20,0,0.0008629989212513484,0.0
unanimous,middle east,2,20,0,0.0008629989212513484,0.0
unanimous,militan hamas,2,38,0,0.001639697950377562,0.0
unanimous,militan palestina,2,22,0,0.0009492988133764832,0.0
unanimous,minggu 10,2,35,0,0.0015102481121898597,0.0
unanimous,minggu 24,2,41,0,0.0017691477885652643,0.0
unanimous,minggu ini,2,24,0,0.001035598705501618,0.0
unanimous,minimal sma,2,23,0,0.0009924487594390506,0.0
unanimous,minta warga,2,20,0,0.0008629989212513484,0.0
unanimous,mobile legends,2,20,0,0.0008629989212513484,0.0
unanimous,muda bersatu,2,27,0,0.0011650485436893205,0.0
unanimous,muhaimin iskandar,2,31,0,0.00133764832793959,0.0
unanimous,muhammad al,2,31,0,0.00133764832793959,0.0
unanimous,mui bidang,2,25,0,0.0010787486515641855,0.0
unanimous,mundur dari,2,24,0,0.001035598705501618,0.0
unanimous,my universe,2,27,0,0.0011650485436893205,0.0
unanimous,naga selamat,2,33,0,0.0014239482200647249,0.0
unanimous,najwa shihab,2,20,0,0.0008629989212513484,0.0
unanimous,nam joo,2,25,0,0.0010787486515641855,0.0
unanimous,namun jika,2,20,0,0.0008629989212513484,0.0
unanimous,namun karena,2,26,0,0.001121898597626753,0.0
unanimous,namun setelah,2,23,0,0.0009924487594390506,0.0
unanimous,natal 2023,2,25,0,0.0010787486515641855,0.0
unanimous,nations high,2,25,0,0.0010787486515641855,0.0
unanimous,negara asing,2,29,0,0.0012513484358144553,0.0
unanimous,negara dengan,2,23,0,0.0009924487594390506,0.0
unanimous,negara palestina,2,33,0,0.0014239482200647249,0.0
unanimous,negara tersebut,2,48,0,0.002071197411003236,0.0
unanimous,netanyahu mengatakan,2,21,0,0.0009061488673139158,0.0
unanimous,new year,2,53,0,0.0022869471413160735,0.0
unanimous,news update,2,29,0,0.0012513484358144553,0.0
unanimous,newsone cariberitaditvone,2,58,0,0.0025026968716289105,0.0
unanimous,newsupdate update,2,21,0,0.0009061488673139158,0.0
unanimous,ngapain aja,2,35,0,0.0015102481121898597,0.0
unanimous,no mahar,2,28,0,0.0012081984897518879,0.0
unanimous,nomor 83,2,20,0,0.0008629989212513484,0.0
unanimous,nomorsatu fyp,2,41,0,0.0017691477885652643,0.0
unanimous,nusa tenggara,2,26,0,0.001121898597626753,0.0
unanimous,nya gila,2,20,0,0.0008629989212513484,0.0
unanimous,o a,2,21,0,0.0009061488673139158,0.0
unanimous,obat obatan,2,20,0,0.0008629989212513484,0.0
unanimous,october 2023,2,56,0,0.0024163969795037757,0.0
unanimous,odgj di,2,50,0,0.002157497303128371,0.0
unanimous,of china,2,45,0,0.001941747572815534,0.0
unanimous,oktober lalu,2,48,0,0.002071197411003236,0.0
unanimous,oleh kelompok,2,29,0,0.0012513484358144553,0.0
unanimous,oleh pemerintah,2,33,0,0.0014239482200647249,0.0
unanimous,oleh pihak,2,24,0,0.001035598705501618,0.0
unanimous,oleh sebab,2,20,0,0.0008629989212513484,0.0
unanimous,oleh warga,2,26,0,0.001121898597626753,0.0
unanimous,open 2023,2,232,0,0.010010787486515642,0.0
unanimous,operasi militer,2,33,0,0.0014239482200647249,0.0
unanimous,operator produksi,2,26,0,0.001121898597626753,0.0
unanimous,or removal,2,33,0,0.0014239482200647249,0.0
unanimous,orang dalam,2,33,0,0.0014239482200647249,0.0
unanimous,orang meninggal,2,22,0,0.0009492988133764832,0.0
unanimous,orang pengungsi,2,25,0,0.0010787486515641855,0.0
unanimous,org gila,2,49,0,0.0021143473570658035,0.0
unanimous,owner s,2,35,0,0.0015102481121898597,0.0
unanimous,pada 10,2,21,0,0.0009061488673139158,0.0
unanimous,pada 7,2,67,0,0.002891046386192017,0.0
unanimous,pada anak,2,20,0,0.0008629989212513484,0.0
unanimous,pada awal,2,20,0,0.0008629989212513484,0.0
unanimous,pada babak,2,21,0,0.0009061488673139158,0.0
unanimous,pada jumat,2,68,0,0.0029341963322545845,0.0
unanimous,pada kamis,2,66,0,0.0028478964401294497,0.0
unanimous,pada malam,2,20,0,0.0008629989212513484,0.0
unanimous,pada minggu,2,74,0,0.0031930960086299894,0.0
unanimous,pada rabu,2,122,0,0.0052642934196332255,0.0
unanimous,pada saat,2,44,0,0.0018985976267529665,0.0
unanimous,pada sabtu,2,90,0,0.003883495145631068,0.0
unanimous,pada selasa,2,67,0,0.002891046386192017,0.0
unanimous,pada senin,2,73,0,0.003149946062567422,0.0
unanimous,pada tahun,2,111,0,0.004789644012944984,0.0
unanimous,pagi ini,2,31,0,0.00133764832793959,0.0
unanimous,pagi pagi,2,22,0,0.0009492988133764832,0.0
unanimous,palang merah,2,23,0,0.0009924487594390506,0.0
unanimous,palestina gaza,2,47,0,0.0020280474649406687,0.0
unanimous,palestina hamas,2,82,0,0.0035382955771305286,0.0
unanimous,palestina pada,2,29,0,0.0012513484358144553,0.0
unanimous,palestina saat,2,31,0,0.00133764832793959,0.0
unanimous,palestina telah,2,22,0,0.0009492988133764832,0.0
unanimous,palestina tewas,2,51,0,0.0022006472491909383,0.0
unanimous,palestina tidak,2,20,0,0.0008629989212513484,0.0
unanimous,palestine israel,2,30,0,0.0012944983818770227,0.0
unanimous,panas bgt,2,22,0,0.0009492988133764832,0.0
unanimous,para mahasiswa,2,31,0,0.00133764832793959,0.0
unanimous,para pejabat,2,25,0,0.0010787486515641855,0.0
unanimous,para pemenang,2,186,0,0.00802588996763754,0.0
unanimous,parade fancy,2,32,0,0.0013807982740021575,0.0
unanimous,park jimin,2,24,0,0.001035598705501618,0.0
unanimous,pasaran china,2,195,0,0.008414239482200648,0.0
unanimous,pasukan hamas,2,20,0,0.0008629989212513484,0.0
unanimous,pasukan pertahanan,2,32,0,0.0013807982740021575,0.0
unanimous,paus fransiskus,2,30,0,0.0012944983818770227,0.0
unanimous,pbb di,2,28,0,0.0012081984897518879,0.0
unanimous,pbb untuk,2,41,0,0.0017691477885652643,0.0
unanimous,pbb yang,2,22,0,0.0009492988133764832,0.0
unanimous,pekan lalu,2,36,0,0.0015533980582524273,0.0
unanimous,pelaku yang,2,22,0,0.0009492988133764832,0.0
unanimous,pemenang jackpot,2,65,0,0.0028047464940668823,0.0
unanimous,pemenang jp,2,50,0,0.002157497303128371,0.0
unanimous,pemenang salam,2,138,0,0.005954692556634304,0.0
unanimous,pemerintah aceh,2,22,0,0.0009492988133764832,0.0
unanimous,pemerintah china,2,23,0,0.0009924487594390506,0.0
unanimous,pemerintah daerah,2,28,0,0.0012081984897518879,0.0
unanimous,pemerintah indonesia,2,73,0,0.003149946062567422,0.0
unanimous,pemerintah israel,2,75,0,0.003236245954692557,0.0
unanimous,pemerintah pusat,2,47,0,0.0020280474649406687,0.0
unanimous,pemilih tetap,2,20,0,0.0008629989212513484,0.0
unanimous,pemindahan paksa,2,22,0,0.0009492988133764832,0.0
unanimous,penampungan sementara,2,51,0,0.0022006472491909383,0.0
unanimous,penanganan pengungsi,2,32,0,0.0013807982740021575,0.0
unanimous,pendidikan dan,2,22,0,0.0009492988133764832,0.0
unanimous,pendidikan minimal,2,29,0,0.0012513484358144553,0.0
unanimous,penegak hukum,2,21,0,0.0009061488673139158,0.0
unanimous,pengeluaran china,2,182,0,0.007853290183387271,0.0
unanimous,pengeluaran israel,2,29,0,0.0012513484358144553,0.0
unanimous,pengeluaran pasaran,2,77,0,0.0033225458468176916,0.0
unanimous,pengeluaran togel,2,24,0,0.001035598705501618,0.0
unanimous,pengungsi dari,2,28,0,0.0012081984897518879,0.0
unanimous,pengungsi rohingnya,2,26,0,0.001121898597626753,0.0
unanimous,pengusiran paksa,2,23,0,0.0009924487594390506,0.0
unanimous,penolakan dari,2,20,0,0.0008629989212513484,0.0
unanimous,penting dalam,2,21,0,0.0009061488673139158,0.0
unanimous,penyelundupan manusia,2,29,0,0.0012513484358144553,0.0
unanimous,per hari,2,31,0,0.00133764832793959,0.0
unanimous,perak dan,2,25,0,0.0010787486515641855,0.0
unanimous,perang antara,2,41,0,0.0017691477885652643,0.0
unanimous,perang dunia,2,30,0,0.0012944983818770227,0.0
unanimous,perang gaza,2,35,0,0.0015102481121898597,0.0
unanimous,perang ini,2,20,0,0.0008629989212513484,0.0
unanimous,perang melawan,2,25,0,0.0010787486515641855,0.0
unanimous,perayaan natal,2,36,0,0.0015533980582524273,0.0
unanimous,perdagangan orang,2,22,0,0.0009492988133764832,0.0
unanimous,perempat final,2,29,0,0.0012513484358144553,0.0
unanimous,perempuan gila,2,21,0,0.0009061488673139158,0.0
unanimous,perjalanan ke,2,25,0,0.0010787486515641855,0.0
unanimous,perlawanan palestina,2,33,0,0.0014239482200647249,0.0
unanimous,pernyataan tersebut,2,26,0,0.001121898597626753,0.0
unanimous,perolehan medali,2,31,0,0.00133764832793959,0.0
unanimous,persatuan indonesia,2,21,0,0.0009061488673139158,0.0
unanimous,perserikatan bangsa,2,40,0,0.001725997842502697,0.0
unanimous,pertama di,2,36,0,0.0015533980582524273,0.0
unanimous,pertama kalinya,2,23,0,0.0009924487594390506,0.0
unanimous,pertumbuhan ekonomi,2,39,0,0.0016828478964401295,0.0
unanimous,pesisir pantai,2,20,0,0.0008629989212513484,0.0
unanimous,photo badmintalk,2,29,0,0.0012513484358144553,0.0
unanimous,piala dunia,2,49,0,0.0021143473570658035,0.0
unanimous,pihak kepolisian,2,26,0,0.001121898597626753,0.0
unanimous,pihak terkait,2,31,0,0.00133764832793959,0.0
unanimous,pihak yang,2,50,0,0.002157497303128371,0.0
unanimous,pihaknya telah,2,28,0,0.0012081984897518879,0.0
unanimous,pks ngapain,2,33,0,0.0014239482200647249,0.0
unanimous,play app,2,40,0,0.001725997842502697,0.0
unanimous,please contact,2,41,0,0.0017691477885652643,0.0
unanimous,pm china,2,27,0,0.0011650485436893205,0.0
unanimous,pol fahmi,2,21,0,0.0009061488673139158,0.0
unanimous,politik dan,2,25,0,0.0010787486515641855,0.0
unanimous,politik hukum,2,26,0,0.001121898597626753,0.0
unanimous,politik sampai,2,36,0,0.0015533980582524273,0.0
unanimous,polresta banda,2,68,0,0.0029341963322545845,0.0
unanimous,pondok pesantren,2,21,0,0.0009061488673139158,0.0
unanimous,pools hari,2,59,0,0.002545846817691478,0.0
unanimous,popbela_com popmama_com,2,35,0,0.0015102481121898597,0.0
unanimous,popmama_com yummy,2,35,0,0.0015102481121898597,0.0
unanimous,popular seru,2,41,0,0.0017691477885652643,0.0
unanimous,populer israel,2,21,0,0.0009061488673139158,0.0
unanimous,postingan di,2,23,0,0.0009924487594390506,0.0
unanimous,posts sedang,2,27,0,0.0011650485436893205,0.0
unanimous,pranowo presiden,2,21,0,0.0009061488673139158,0.0
unanimous,prediksi angka,2,25,0,0.0010787486515641855,0.0
unanimous,prediksi china,2,212,0,0.009147788565264294,0.0
unanimous,prediksi hukum,2,22,0,0.0009492988133764832,0.0
unanimous,prediksi sendiri,2,58,0,0.0025026968716289105,0.0
unanimous,prediksi togel,2,138,0,0.005954692556634304,0.0
unanimous,prediksichina prediksichinapools,2,33,0,0.0014239482200647249,0.0
unanimous,prediksichina prediksitogelhariini,2,35,0,0.0015102481121898597,0.0
unanimous,prediksichinapools prediksitogelchina,2,20,0,0.0008629989212513484,0.0
unanimous,prediksitogel prediksichina,2,56,0,0.0024163969795037757,0.0
unanimous,prediksitogelhariini angkatogel,2,35,0,0.0015102481121898597,0.0
unanimous,presiden 2024,2,21,0,0.0009061488673139158,0.0
unanimous,presiden amerika,2,25,0,0.0010787486515641855,0.0
unanimous,presiden as,2,23,0,0.0009924487594390506,0.0
unanimous,presiden china,2,25,0,0.0010787486515641855,0.0
unanimous,presiden joko,2,54,0,0.002330097087378641,0.0
unanimous,presiden ri,2,37,0,0.0015965480043149947,0.0
unanimous,presiden turki,2,25,0,0.0010787486515641855,0.0
unanimous,pria wanita,2,24,0,0.001035598705501618,0.0
unanimous,prize 1,2,179,0,0.007723840345199569,0.0
unanimous,prize 2,2,164,0,0.007076591154261057,0.0
unanimous,prize 3,2,164,0,0.007076591154261057,0.0
unanimous,produk terafiliasi,2,22,0,0.0009492988133764832,0.0
unanimous,produsen yang,2,21,0,0.0009061488673139158,0.0
unanimous,prof dr,2,29,0,0.0012513484358144553,0.0
unanimous,provinsi aceh,2,38,0,0.001639697950377562,0.0
unanimous,provinsi zhejiang,2,21,0,0.0009061488673139158,0.0
unanimous,proyek kereta,2,20,0,0.0008629989212513484,0.0
unanimous,putra indonesia,2,26,0,0.001121898597626753,0.0
unanimous,putri indonesia,2,21,0,0.0009061488673139158,0.0
unanimous,rabu 1,2,22,0,0.0009492988133764832,0.0
unanimous,rabu 13,2,27,0,0.0011650485436893205,0.0
unanimous,rabu 15,2,23,0,0.0009924487594390506,0.0
unanimous,rabu 20,2,39,0,0.0016828478964401295,0.0
unanimous,rabu 27,2,69,0,0.002977346278317152,0.0
unanimous,rafael struick,2,30,0,0.0012944983818770227,0.0
unanimous,rasa di,2,26,0,0.001121898597626753,0.0
unanimous,ratusan orang,2,34,0,0.0014670981661272923,0.0
unanimous,renungan harian,2,30,0,0.0012944983818770227,0.0
unanimous,republik indonesia,2,53,0,0.0022869471413160735,0.0
unanimous,reserved to,2,35,0,0.0015102481121898597,0.0
unanimous,respective owner,2,35,0,0.0015102481121898597,0.0
unanimous,result 1,2,55,0,0.0023732470334412083,0.0
unanimous,result 2,2,53,0,0.0022869471413160735,0.0
unanimous,result 3,2,60,0,0.0025889967637540453,0.0
unanimous,result china,2,135,0,0.005825242718446602,0.0
unanimous,result pasaran,2,55,0,0.0023732470334412083,0.0
unanimous,result score,2,20,0,0.0008629989212513484,0.0
unanimous,result togel,2,27,0,0.0011650485436893205,0.0
unanimous,results update,2,32,0,0.0013807982740021575,0.0
unanimous,retno marsudi,2,45,0,0.001941747572815534,0.0
unanimous,retweet untuk,2,28,0,0.0012081984897518879,0.0
unanimous,rezekibaru indonesia,2,40,0,0.001725997842502697,0.0
unanimous,ribu centang,2,28,0,0.0012081984897518879,0.0
unanimous,ribuan warga,2,33,0,0.0014239482200647249,0.0
unanimous,rights and,2,35,0,0.0015102481121898597,0.0
unanimous,rocket chicken,2,20,0,0.0008629989212513484,0.0
unanimous,rohingya aceh,2,34,0,0.0014670981661272923,0.0
unanimous,rohingya dengan,2,20,0,0.0008629989212513484,0.0
unanimous,rohingya ini,2,54,0,0.002330097087378641,0.0
unanimous,rohingya kembali,2,20,0,0.0008629989212513484,0.0
unanimous,rohingya merupakan,2,20,0,0.0008629989212513484,0.0
unanimous,rohingya tersebut,2,41,0,0.0017691477885652643,0.0
unanimous,rohingya untuk,2,28,0,0.0012081984897518879,0.0
unanimous,round of,2,20,0,0.0008629989212513484,0.0
unanimous,rp 165,2,28,0,0.0012081984897518879,0.0
unanimous,rp 3,2,23,0,0.0009924487594390506,0.0
unanimous,s bazar,2,28,0,0.0012081984897518879,0.0
unanimous,s please,2,32,0,0.0013807982740021575,0.0
unanimous,saat melakukan,2,27,0,0.0011650485436893205,0.0
unanimous,sabtu 11,2,21,0,0.0009061488673139158,0.0
unanimous,sabtu 16,2,33,0,0.0014239482200647249,0.0
unanimous,sabtu 23,2,32,0,0.0013807982740021575,0.0
unanimous,sabtu 30,2,30,0,0.0012944983818770227,0.0
unanimous,sah shio,2,21,0,0.0009061488673139158,0.0
unanimous,sahh shio,2,29,0,0.0012513484358144553,0.0
unanimous,sakit dan,2,27,0,0.0011650485436893205,0.0
unanimous,saksi bisu,2,65,0,0.0028047464940668823,0.0
